station,date,decimal_year,mjd,e_mm,n_mm,u_mm,sig_e,sig_n,sig_u,e_vel_mmday,n_vel_mmday,u_vel_mmday,h_vel_mmday,zscore_e,zscore_n,zscore_u,anomaly_e,anomaly_n,anomaly_u,anomaly_any,risk_level,risk_score,lat,lon
BAKO,1998-04-12,1998.2779,50915,869.491,-360.484,170.618,1.633,1.268,6.613,0.1208,-0.5884,0.6736,0.6007,0.654,0.461,1.571,NORMAL,NORMAL,NORMAL,NO,LOW,6.8,-6.491054,106.848909
BAKO,1998-04-13,1998.2806,50916,869.618,-365.646,154.973,1.547,1.238,6.285,0.1773,-0.7579,1.2337,0.7784,0.657,1.416,0.526,NORMAL,NORMAL,NORMAL,NO,LOW,9.9,-6.491054,106.848909
BAKO,1998-04-14,1998.2834,50917,870.313,-361.516,166.245,1.587,1.252,6.372,0.281,-0.4873,2.233,0.5626,0.858,0.055,0.926,NORMAL,NORMAL,NORMAL,NO,LOW,11.2,-6.491054,106.848909
BAKO,1998-04-15,1998.2861,50918,863.744,-364.412,174.473,1.608,1.29,6.751,0.1694,-0.0662,2.7655,0.1819,0.985,0.959,1.914,NORMAL,NORMAL,NORMAL,NO,LOW,9.8,-6.491054,106.848909
BAKO,1998-04-16,1998.2888,50919,869.647,-361.643,146.99,1.672,1.349,6.98,0.0659,0.1998,0.8145,0.2104,0.646,0.017,1.488,NORMAL,NORMAL,NORMAL,NO,LOW,4.1,-6.491054,106.848909
BAKO,1998-04-17,1998.2916,50920,871.677,-360.496,153.321,1.633,1.242,6.676,0.8511,0.4383,-0.7561,0.9573,1.161,0.374,0.648,NORMAL,NORMAL,NORMAL,NO,LOW,9.9,-6.491054,106.848909
BAKO,1998-04-18,1998.2943,50921,858.08,-361.909,151.285,1.585,1.207,6.278,-0.7044,0.4501,-0.9715,0.8359,2.458,0.215,0.876,NORMAL,NORMAL,NORMAL,NO,LOW,9.6,-6.491054,106.848909
BAKO,1998-04-19,1998.2971,50922,866.249,-362.153,154.298,1.536,1.317,6.426,-0.838,0.1528,-2.3683,0.8518,0.17,0.308,0.477,NORMAL,NORMAL,NORMAL,NO,LOW,13.9,-6.491054,106.848909
BAKO,1998-04-20,1998.2998,50923,867.422,-363.892,155.893,1.693,1.388,7.062,-0.603,0.2113,-1.3872,0.639,0.121,0.989,0.275,NORMAL,NORMAL,NORMAL,NO,LOW,9.3,-6.491054,106.848909
BAKO,1998-04-21,1998.3025,50924,864.343,-362.103,147.532,1.549,1.259,6.445,-0.5618,-0.053,-2.4286,0.5643,0.62,0.297,1.214,NORMAL,NORMAL,NORMAL,NO,LOW,11.8,-6.491054,106.848909
BAKO,1998-04-22,1998.3053,50925,863.986,-363.683,161.51,1.642,1.286,6.6,-0.3503,-0.0908,-0.9203,0.3618,0.756,0.888,0.449,NORMAL,NORMAL,NORMAL,NO,LOW,5.7,-6.491054,106.848909
BAKO,1998-04-23,1998.308,50926,867.508,-361.277,168.967,1.683,1.305,6.819,-0.3984,-0.1868,2.2038,0.44,0.167,0.058,1.316,NORMAL,NORMAL,NORMAL,NO,LOW,10.1,-6.491054,106.848909
BAKO,1998-04-24,1998.3107,50927,866.811,-361.463,167.549,1.604,1.278,6.52,0.0382,-0.0763,2.3962,0.0853,0.065,0.018,1.088,NORMAL,NORMAL,NORMAL,NO,LOW,7.9,-6.491054,106.848909
BAKO,1998-04-25,1998.3135,50928,869.085,-365.358,161.726,1.5,1.238,6.158,0.9494,-0.1718,2.2922,0.9648,0.505,1.522,0.358,NORMAL,NORMAL,NORMAL,NO,LOW,14.6,-6.491054,106.848909
BAKO,1998-04-26,1998.3162,50929,865.739,-367.771,164.759,1.628,1.327,6.605,0.1866,-0.5039,2.0226,0.5374,0.367,2.449,0.687,NORMAL,NORMAL,NORMAL,NO,LOW,10.4,-6.491054,106.848909
BAKO,1998-04-27,1998.319,50930,869.475,-364.605,154.603,1.784,1.402,7.108,0.428,-0.4588,0.9087,0.6275,0.639,0.972,0.538,NORMAL,NORMAL,NORMAL,NO,LOW,7.7,-6.491054,106.848909
BAKO,1998-04-28,1998.3217,50931,866.16,-363.601,160.493,1.583,1.221,6.191,0.442,-0.458,0.4493,0.6365,0.293,0.522,0.148,NORMAL,NORMAL,NORMAL,NO,LOW,6.4,-6.491054,106.848909
BAKO,1998-04-29,1998.3244,50932,869.015,-365.767,157.996,1.597,1.313,6.71,0.3942,-0.4529,-1.2235,0.6004,0.483,1.429,0.107,NORMAL,NORMAL,NORMAL,NO,LOW,8.5,-6.491054,106.848909
BAKO,1998-04-30,1998.3272,50933,866.713,-367.367,157.33,1.565,1.266,6.541,0.005,-0.6633,-1.7033,0.6633,0.127,2.038,0.102,NORMAL,NORMAL,NORMAL,NO,LOW,10.4,-6.491054,106.848909
BAKO,1998-05-01,1998.3299,50934,868.174,-363.888,151.447,1.545,1.268,6.466,0.0499,-0.2381,-1.7749,0.2433,0.362,0.392,0.952,NORMAL,NORMAL,NORMAL,NO,LOW,7.3,-6.491054,106.848909
BAKO,1998-05-02,1998.3326,50935,870.721,-365.28,165.155,1.847,1.501,7.549,0.2166,0.1132,-0.439,0.2444,1.122,1.009,1.012,NORMAL,NORMAL,NORMAL,NO,LOW,3.3,-6.491054,106.848909
BAKO,1998-05-03,1998.3354,50936,867.432,-368.057,130.558,1.79,1.406,7.226,0.2598,-0.0933,-2.553,0.276,0.043,2.124,3.782,NORMAL,NORMAL,ANOMALY,YES,MEDIUM,29.9,-6.491054,106.848909
BAKO,1998-05-04,1998.3381,50937,869.454,-364.371,143.523,1.714,1.274,6.75,0.1523,-0.1869,-2.5195,0.2411,0.676,0.449,1.558,NORMAL,NORMAL,NORMAL,NO,LOW,9.5,-6.491054,106.848909
BAKO,1998-05-05,1998.3409,50938,868.835,-362.368,160.764,1.636,1.318,6.83,0.305,0.1446,-1.6319,0.3376,0.511,0.395,0.433,NORMAL,NORMAL,NORMAL,NO,LOW,7.6,-6.491054,106.848909
BAKO,1998-05-06,1998.3436,50939,869.964,-365.318,145.461,1.582,1.367,6.727,0.212,0.2847,-1.535,0.3549,0.845,0.797,1.238,NORMAL,NORMAL,NORMAL,NO,LOW,7.4,-6.491054,106.848909
BAKO,1998-05-07,1998.3463,50940,866.555,-364.12,151.425,1.617,1.275,6.571,0.0501,0.3333,-0.8509,0.3371,0.303,0.235,0.528,NORMAL,NORMAL,NORMAL,NO,LOW,5.2,-6.491054,106.848909
BAKO,1998-05-08,1998.3491,50941,865.029,-356.889,161.235,1.59,1.269,6.396,-0.427,0.774,0.7359,0.8839,0.765,3.393,0.517,NORMAL,ANOMALY,NORMAL,YES,MEDIUM,29.3,-6.491054,106.848909
BAKO,1998-05-09,1998.3518,50942,864.043,-362.65,146.957,1.507,1.264,6.129,-0.7896,0.8578,0.4095,1.1659,1.102,0.407,1.061,NORMAL,NORMAL,NORMAL,NO,LOW,10.6,-6.491054,106.848909
BAKO,1998-05-10,1998.3546,50943,869.304,-362.084,146.963,1.541,1.234,6.358,-0.3426,0.8101,1.6593,0.8796,0.744,0.635,1.041,NORMAL,NORMAL,NORMAL,NO,LOW,12.0,-6.491054,106.848909
BAKO,1998-05-11,1998.3573,50944,866.489,-361.702,156.666,1.606,1.387,6.718,-0.4488,0.4207,0.444,0.6151,0.33,0.767,0.063,NORMAL,NORMAL,NORMAL,NO,LOW,6.3,-6.491054,106.848909
BAKO,1998-05-12,1998.36,50945,868.845,-362.539,158.232,1.551,1.208,6.043,-0.1196,0.2051,0.1266,0.2374,0.539,0.361,0.203,NORMAL,NORMAL,NORMAL,NO,LOW,2.3,-6.491054,106.848909
BAKO,1998-05-13,1998.3628,50946,866.348,-360.102,158.612,1.549,1.224,5.977,-0.0502,0.3636,1.338,0.3671,0.367,1.452,0.301,NORMAL,NORMAL,NORMAL,NO,LOW,7.0,-6.491054,106.848909
BAKO,1998-05-14,1998.3655,50947,872.426,-369.97,131.178,1.551,1.235,6.138,0.7058,-0.6702,-1.3252,0.9733,1.923,2.841,2.803,NORMAL,NORMAL,NORMAL,NO,LOW,11.8,-6.491054,106.848909
BAKO,1998-05-15,1998.3682,50948,864.429,-366.213,147.816,1.459,1.189,5.975,0.3715,-1.1519,-1.6228,1.2103,1.028,1.013,0.728,NORMAL,NORMAL,NORMAL,NO,LOW,14.6,-6.491054,106.848909
BAKO,1998-05-16,1998.371,50949,863.481,-363.608,149.459,1.468,1.208,5.927,-0.1547,-0.5919,-0.6465,0.6118,1.387,0.005,0.5,NORMAL,NORMAL,NORMAL,NO,LOW,6.8,-6.491054,106.848909
BAKO,1998-05-17,1998.3737,50950,871.997,-367.665,148.087,1.544,1.266,6.297,-0.04,-0.8272,-1.0339,0.8282,1.725,1.512,0.664,NORMAL,NORMAL,NORMAL,NO,LOW,9.7,-6.491054,106.848909
BAKO,1998-05-18,1998.3765,50951,867.272,-364.504,158.712,1.469,1.166,5.845,0.0553,-0.6191,-0.5622,0.6216,0.047,0.218,0.526,NORMAL,NORMAL,NORMAL,NO,LOW,6.7,-6.491054,106.848909
BAKO,1998-05-19,1998.3792,50952,867.439,-361.645,166.857,1.592,1.258,6.275,-0.0888,-0.0742,1.3482,0.1157,0.002,0.9,1.389,NORMAL,NORMAL,NORMAL,NO,LOW,5.0,-6.491054,106.848909
BAKO,1998-05-20,1998.3819,50953,868.856,-364.585,164.941,1.616,1.263,6.147,0.1151,0.1347,3.024,0.1772,0.602,0.223,1.1,NORMAL,NORMAL,NORMAL,NO,LOW,10.5,-6.491054,106.848909
